Country,City/Town,Year,PM2.5,PM10,CO₂ emissions per capita,Renewables,pm25_normalized,pm10_normalized,co2_normalized,ren_normalized,risk_score,risk_category,latitude,longitude
Iran,Sari,2012,37,90,7.5503836,1.2841341,0.2466666666666666,0.36,0.75503836,0.9498320440519756,51.16407474770619,High Risk,36.5537458,53.0602761
China,Dingxi,2016,36,75,6.9428844,11.113145,0.24,0.3,0.69428844,0.565012848682329,40.786025773646585,Moderate Risk,35.5810207,104.6229826
China,Guangzhou,2016,36,56,6.9428844,11.113145,0.24,0.224,0.69428844,0.565012848682329,39.26602577364658,Moderate Risk,23.1288454,113.2590064
China,Nanning,2016,36,62,6.9428844,11.113145,0.24,0.248,0.69428844,0.565012848682329,39.746025773646586,Moderate Risk,22.8157737,108.318024
China,Qingyuan,2016,36,52,6.9428844,11.113145,0.24,0.208,0.69428844,0.565012848682329,38.94602577364659,Moderate Risk,23.6832984,113.0505994
China,Qiqihar,2016,36,61,6.9428844,11.113145,0.24,0.244,0.69428844,0.565012848682329,39.66602577364659,Moderate Risk,47.3392424,123.9495373
China,"Taizhou, Zhejiang",2016,36,77,6.9428844,11.113145,0.24,0.308,0.69428844,0.565012848682329,40.94602577364659,Moderate Risk,28.6581723,121.4163876
Colombia,Medellin,2015,36,60,1.9379755,25.544643,0.24,0.24,0.19379755,0.0,18.275951000000003,Low Risk,6.2697325,-75.6025597
Iran,Varamin,2016,36,83,7.6919622,1.3443363,0.24,0.332,0.76919622,0.9474750457335096,50.5734253146702,High Risk,35.3283255,51.6460307
Iran,Yazd,2016,36,83,7.6919622,1.3443363,0.24,0.332,0.76919622,0.9474750457335096,50.5734253146702,High Risk,32.0406164,54.6657189
Mexico,Monterrey,2011,36,86,4.1937428,5.6022654,0.24,0.344,0.41937428,0.7807713085138264,40.48291177027653,Moderate Risk,25.6802019,-100.315258
Pakistan,Faisalabad,2013,36,148,0.7020431,10.559191,0.24,0.592,0.07020431,0.5867009040442166,34.57810428088434,Moderate Risk,31.4220558,73.0923253
Chile,"El Bosque, Chile",2016,35,67,4.6121125,19.341196,0.2333333333333333,0.268,0.46121125,0.2428734190393712,28.775026714120767,Moderate Risk,-33.5561468,-70.6655679
Chile,Temuco,2016,35,52,4.6121125,19.341196,0.2333333333333333,0.208,0.46121125,0.2428734190393712,27.575026714120764,Moderate Risk,-38.7358908,-72.590538
China,Dongguan,2016,35,49,6.9428844,11.113145,0.2333333333333333,0.196,0.69428844,0.565012848682329,38.43935910697992,Moderate Risk,23.0183568,113.7452332
China,Songyuan,2016,35,69,6.9428844,11.113145,0.2333333333333333,0.276,0.69428844,0.565012848682329,40.03935910697992,Moderate Risk,45.1386775,124.8170805
China,Weihai,2016,35,63,6.9428844,11.113145,0.2333333333333333,0.252,0.69428844,0.565012848682329,39.55935910697992,Moderate Risk,37.5120997,122.1152599
India,Thiruvananthapuram,2016,35,48,1.7504745,6.369765,0.2333333333333333,0.192,0.17504745,0.7507226513779872,31.688735360893084,Moderate Risk,8.4882267,76.947551
Iran,Ghom,2016,35,81,7.6919622,1.3443363,0.2333333333333333,0.324,0.76919622,0.9474750457335096,50.146758648003534,High Risk,34.6422939,50.8801184
China,Hechi,2016,34,55,6.9428844,11.113145,0.2266666666666666,0.22,0.69428844,0.565012848682329,38.65269244031325,Moderate Risk,24.7169004,107.8857367
China,Jiangmen,2016,34,55,6.9428844,11.113145,0.2266666666666666,0.22,0.69428844,0.565012848682329,38.65269244031325,Moderate Risk,22.5816619,113.0761073
China,Nantou,2014,34,51,7.187588,9.689675,0.2266666666666666,0.204,0.7187588,0.6207436425135608,39.93671551693789,Moderate Risk,22.7205471,113.2863511
China,Shuangyashan,2016,34,55,6.9428844,11.113145,0.2266666666666666,0.22,0.69428844,0.565012848682329,38.65269244031325,Moderate Risk,46.6738195,131.1331152
China,Yunfu,2016,34,51,6.9428844,11.113145,0.2266666666666666,0.204,0.69428844,0.565012848682329,38.33269244031325,Moderate Risk,22.8546663,111.8078586
India,Vizag,2016,34,76,1.7504745,6.369765,0.2266666666666666,0.304,0.17504745,0.7507226513779872,33.66206869422641,Moderate Risk,17.6935526,83.2921297
Philippines,Malabon,2015,34,73,1.0544406,14.374724,0.2266666666666666,0.292,0.1054440599999999,0.4373175781017931,25.76189942870253,Moderate Risk,14.6578504,120.9511261
Philippines,Pasig,2016,34,73,1.1262923,13.798237,0.2266666666666666,0.292,0.11262923,0.4598878311758905,26.35700789018448,Moderate Risk,14.5605166,121.0764343
South Africa,Vereeniging,2014,34,58,8.663356,0.81018883,0.2266666666666666,0.232,0.8663356,0.9683876484058836,50.401131634784335,High Risk,-26.6747222,27.9261111
Chile,Cerro Navia,2016,33,62,4.6121125,19.341196,0.22,0.248,0.46121125,0.2428734190393712,27.841693380787422,Moderate Risk,-33.4252778,-70.7461548
Chile,Los Ángeles,2016,33,57,4.6121125,19.341196,0.22,0.228,0.46121125,0.2428734190393712,27.441693380787424,Moderate Risk,-37.4707455,-72.351686
China,Chaozhou,2016,33,51,6.9428844,11.113145,0.22,0.204,0.69428844,0.565012848682329,38.06602577364659,Moderate Risk,23.656593,116.6204223
China,Jiayuguan,2016,33,98,6.9428844,11.113145,0.22,0.392,0.69428844,0.565012848682329,41.826025773646585,Moderate Risk,39.7722294,98.2885388
China,Lishui,2016,33,70,6.9428844,11.113145,0.22,0.28,0.69428844,0.565012848682329,39.58602577364658,Moderate Risk,28.4704064,119.9184297
China,Shaoguan,2016,33,51,6.9428844,11.113145,0.22,0.204,0.69428844,0.565012848682329,38.06602577364659,Moderate Risk,24.8309489,113.8155263
China,Zhangzhou,2016,33,65,6.9428844,11.113145,0.22,0.26,0.69428844,0.565012848682329,39.18602577364658,Moderate Risk,24.2388257,117.4524304
Indonesia,Bandung,2014,33,59,1.9238018,4.707626,0.22,0.236,0.1923801799999999,0.8157976623918125,33.68355684783625,Moderate Risk,-6.9218457,107.6070833
India,Tezpur,2016,33,52,1.7504745,6.369765,0.22,0.208,0.17504745,0.7507226513779872,31.475402027559745,Moderate Risk,26.6169571,92.7650072
Iran,Khorramabad,2016,33,75,7.6919622,1.3443363,0.22,0.3,0.76919622,0.9474750457335096,49.1334253146702,Moderate Risk,33.4842109,48.3538276
Iran,Pakdasht,2016,33,75,7.6919622,1.3443363,0.22,0.3,0.76919622,0.9474750457335096,49.1334253146702,Moderate Risk,35.4784573,51.6824624
Mexico,Toluca,2011,33,80,4.1937428,5.6022654,0.22,0.32,0.41937428,0.7807713085138264,39.20291177027653,Moderate Risk,19.292545,-99.6569007
Poland,Godów,2016,33,43,8.449371,5.877876,0.22,0.172,0.8449370999999999,0.7699807772583014,44.53835754516603,Moderate Risk,50.9666726,21.187721
Poland,Pleszew,2016,33,38,8.449371,5.877876,0.22,0.152,0.8449370999999999,0.7699807772583014,44.13835754516603,Moderate Risk,51.8960985,17.7865673
Chile,Linares,2016,32,65,4.6121125,19.341196,0.2133333333333333,0.26,0.46121125,0.2428734190393712,27.81502671412076,Moderate Risk,-35.8452905,-71.5977173
Chile,Pudahuel,2016,32,69,4.6121125,19.341196,0.2133333333333333,0.276,0.46121125,0.2428734190393712,28.13502671412076,Moderate Risk,-33.4193729,-70.8633561
China,Changhua,2014,32,48,7.187588,9.689675,0.2133333333333333,0.192,0.7187588,0.6207436425135608,39.16338218360456,Moderate Risk,30.1658896,119.212585
China,Haibei,2016,32,76,6.9428844,11.113145,0.2133333333333333,0.304,0.69428844,0.565012848682329,39.79935910697992,Moderate Risk,37.7191885,100.456559
China,Heyuan,2016,32,46,6.9428844,11.113145,0.2133333333333333,0.184,0.69428844,0.565012848682329,37.39935910697992,Moderate Risk,24.1014769,115.0577538
China,Jinchang,2016,32,104,6.9428844,11.113145,0.2133333333333333,0.416,0.69428844,0.565012848682329,42.03935910697992,Moderate Risk,38.5206719,102.185973
Taiwan,Kinmen,2014,32,48,11.799141,1.687575,0.2133333333333333,0.192,1.0,0.934036782036628,51.0540689740659,High Risk,24.4480637,118.3856331
China,Panzhihua,2016,32,65,6.9428844,11.113145,0.2133333333333333,0.26,0.69428844,0.565012848682329,38.919359106979925,Moderate Risk,26.5860102,101.7179276
China,Qujing,2014,32,48,7.187588,9.689675,0.2133333333333333,0.192,0.7187588,0.6207436425135608,39.16338218360456,Moderate Risk,25.4936418,103.7943084
China,Zhangjiakou,2016,32,68,6.9428844,11.113145,0.2133333333333333,0.272,0.69428844,0.565012848682329,39.15935910697992,Moderate Risk,40.8171433,114.8782861
Iran,Abadan,2016,32,74,7.6919622,1.3443363,0.2133333333333333,0.296,0.76919622,0.9474750457335096,48.78675864800353,Moderate Risk,30.3636097,48.2591475
Iran,Asadabad,2016,32,73,7.6919622,1.3443363,0.2133333333333333,0.292,0.76919622,0.9474750457335096,48.706758648003536,Moderate Risk,34.7825885,48.1217832
Iran,Eslamshahr,2016,32,73,7.6919622,1.3443363,0.2133333333333333,0.292,0.76919622,0.9474750457335096,48.706758648003536,Moderate Risk,35.5478513,51.2318676
Iran,Kermanshah,2016,32,73,7.6919622,1.3443363,0.2133333333333333,0.292,0.76919622,0.9474750457335096,48.706758648003536,Moderate Risk,34.3789744,46.7010122
Philippines,Caloocan,2015,32,68,1.0544406,14.374724,0.2133333333333333,0.272,0.1054440599999999,0.4373175781017931,24.8285660953692,Low Risk,14.651348,120.9724002
Philippines,Pateros,2015,32,68,1.0544406,14.374724,0.2133333333333333,0.272,0.1054440599999999,0.4373175781017931,24.8285660953692,Low Risk,14.5447555,121.067134
Poland,Gliwice,2016,32,46,8.449371,5.877876,0.2133333333333333,0.184,0.8449370999999999,0.7699807772583014,44.51169087849936,Moderate Risk,50.3011315,18.6623472
Turkey,Sakarya,2016,32,60,4.9668326,13.98593,0.2133333333333333,0.24,0.49668326,0.45253939398609,32.31778641305514,Moderate Risk,40.7731834,30.481606
Chile,Cerrillos,2016,31,66,4.6121125,19.341196,0.2066666666666666,0.264,0.46121125,0.2428734190393712,27.62836004745409,Moderate Risk,-33.5023396,-70.7158417
China,Hainan,2016,31,69,6.9428844,11.113145,0.2066666666666666,0.276,0.69428844,0.565012848682329,38.97269244031325,Moderate Risk,19.2000001,109.5999999
China,Yanbian,2016,31,49,6.9428844,11.113145,0.2066666666666666,0.196,0.69428844,0.565012848682329,37.37269244031325,Moderate Risk,43.1,129.2
China,Yangjiang,2016,31,44,6.9428844,11.113145,0.2066666666666666,0.176,0.69428844,0.565012848682329,36.972692440313246,Moderate Risk,22.0958223,111.7831393
China,Yunlin,2014,31,46,7.187588,9.689675,0.2066666666666666,0.184,0.7187588,0.6207436425135608,38.736715516937885,Moderate Risk,41.7087784,124.8226338
Iran,Arak,2016,31,71,7.6919622,1.3443363,0.2066666666666666,0.284,0.76919622,0.9474750457335096,48.28009198133686,Moderate Risk,34.0862719,49.6893884
Iran,Esfahan,2014,31,72,7.9044347,1.3490136,0.2066666666666666,0.288,0.79044347,0.9472919230530268,48.78137452772721,Moderate Risk,32.6707877,51.6650002
Iran,Nazarabad,2016,31,71,7.6919622,1.3443363,0.2066666666666666,0.284,0.76919622,0.9474750457335096,48.28009198133686,Moderate Risk,35.9558897,50.6097443
Philippines,Marikina,2016,31,66,1.1262923,13.798237,0.2066666666666666,0.264,0.11262923,0.4598878311758905,24.99700789018448,Low Risk,14.6331084,121.0993541
Poland,Kraków,2016,31,42,8.449371,5.877876,0.2066666666666666,0.168,0.8449370999999999,0.7699807772583014,43.9250242118327,Moderate Risk,50.0469432,19.9971534
Poland,Nowy Sącz,2016,31,41,8.449371,5.877876,0.2066666666666666,0.164,0.8449370999999999,0.7699807772583014,43.84502421183269,Moderate Risk,49.610304,20.7149366
Turkey,Edirne,2016,31,55,4.9668326,13.98593,0.2066666666666666,0.22,0.49668326,0.45253939398609,31.651119746388467,Moderate Risk,41.6759327,26.5587225
South Africa,Mpumalanga,2013,31,61,8.343052,0.39710414,0.2066666666666666,0.244,0.8343052,0.9845604779655008,49.523980225976686,Moderate Risk,-26.276849,30.1500153
South Africa,Sebokeng,2014,31,42,8.663356,0.81018883,0.2066666666666666,0.168,0.8663356,0.9683876484058836,48.32113163478434,Moderate Risk,-26.560278,27.8625
Chile,Quilicura,2015,30,89,4.5312576,21.000135,0.2,0.356,0.45312576,0.1779236923942083,27.740989047884167,Moderate Risk,-33.3600426,-70.7118564
China,Bijie,2016,30,44,6.9428844,11.113145,0.2,0.176,0.69428844,0.565012848682329,36.70602577364659,Moderate Risk,27.2150032,105.215166
Taiwan,Kaohsiung,2014,30,46,11.799141,1.687575,0.2,0.184,1.0,0.934036782036628,50.36073564073257,High Risk,22.6203348,120.3120375
China,Karamay,2016,30,55,6.9428844,11.113145,0.2,0.22,0.69428844,0.565012848682329,37.58602577364659,Moderate Risk,45.5778068,84.8867252
China,Maoming,2016,30,47,6.9428844,11.113145,0.2,0.188,0.69428844,0.565012848682329,36.94602577364658,Moderate Risk,21.6656961,110.9209511
China,Shantou,2016,30,48,6.9428844,11.113145,0.2,0.192,0.69428844,0.565012848682329,37.02602577364659,Moderate Risk,23.3563921,116.6775856
China,Yuxi,2014,30,46,7.187588,9.689675,0.2,0.184,0.7187588,0.6207436425135608,38.47004885027122,Moderate Risk,24.3511487,102.527044
China,Zhongshan,2016,30,44,6.9428844,11.113145,0.2,0.176,0.69428844,0.565012848682329,36.70602577364659,Moderate Risk,22.5197073,113.3872302
Colombia,Caldas,2015,30,69,1.9379755,25.544643,0.2,0.276,0.19379755,0.0,17.395951,Low Risk,5.3302514,-75.2873471
Croatia,Velika Gorica,2016,30,46,4.370736,22.794458,0.2,0.184,0.4370736,0.1076734973218589,22.57494194643718,Low Risk,45.7155672,16.0717164
Iran,Isfahan,2016,30,68,7.6919622,1.3443363,0.2,0.272,0.76919622,0.9474750457335096,47.77342531467019,Moderate Risk,32.6707877,51.6650002
Iran,Karaj,2016,30,68,7.6919622,1.3443363,0.2,0.272,0.76919622,0.9474750457335096,47.77342531467019,Moderate Risk,35.8224892,50.9904681
Iran,Mashhad,2016,30,69,7.6919622,1.3443363,0.2,0.276,0.76919622,0.9474750457335096,47.8534253146702,Moderate Risk,36.2974945,59.6059232
Italy,Padova,2016,30,37,5.9216995,16.411886,0.2,0.148,0.59216995,0.3575599046539369,29.95459709307874,Moderate Risk,45.391408,11.8058487
Poland,Katowice,2016,30,41,8.449371,5.877876,0.2,0.164,0.8449370999999999,0.7699807772583014,43.57835754516603,Moderate Risk,50.2137315,19.0058848
Turkey,Corum,2016,30,64,4.9668326,13.98593,0.2,0.256,0.49668326,0.45253939398609,32.1044530797218,Moderate Risk,40.5499106,34.9537344
South Africa,Zamdela,2014,30,56,8.663356,0.81018883,0.2,0.224,0.8663356,0.9683876484058836,49.17446496811767,Moderate Risk,-26.8427778,27.8569444
Bulgaria,Pernik,2014,29,44,6.253115,9.633595,0.1933333333333333,0.176,0.6253115,0.6229392510743703,36.21834835482074,Moderate Risk,42.628442,22.8823119
Bulgaria,Plovdiv,2015,29,41,6.7052627,10.786984,0.1933333333333333,0.164,0.67052627,0.5777824971096147,35.97950867552563,Moderate Risk,42.1418541,24.7499297
Chile,Independencia,2016,29,62,4.6121125,19.341196,0.1933333333333333,0.248,0.46121125,0.2428734190393712,26.775026714120763,Moderate Risk,-33.422295,-70.6554648
Chile,La Florida,2016,29,65,4.6121125,19.341196,0.1933333333333333,0.26,0.46121125,0.2428734190393712,27.01502671412076,Moderate Risk,-33.5204181,-70.6006178
Chile,Santiago,2016,29,67,4.6121125,19.341196,0.1933333333333333,0.268,0.46121125,0.2428734190393712,27.175026714120765,Moderate Risk,-33.4376995,-70.6510671
China,Fangchenggang,2016,29,45,6.9428844,11.113145,0.1933333333333333,0.18,0.69428844,0.565012848682329,36.51935910697992,Moderate Risk,21.7023451,108.3590243
China,Putian,2016,29,43,6.9428844,11.113145,0.1933333333333333,0.172,0.69428844,0.565012848682329,36.35935910697992,Moderate Risk,25.4965882,118.8500963
Taiwan,Taichung,2014,29,44,11.799141,1.687575,0.1933333333333333,0.176,1.0,0.934036782036628,49.934068974065895,Moderate Risk,24.163162,120.6478282
Taiwan,Tainan,2014,29,44,11.799141,1.687575,0.1933333333333333,0.176,1.0,0.934036782036628,49.934068974065895,Moderate Risk,22.9912348,120.184982
Iran,Najafabad,2016,29,67,7.6919622,1.3443363,0.1933333333333333,0.268,0.76919622,0.9474750457335096,47.42675864800353,Moderate Risk,32.6350743,51.3636804
Iran,Yasuj,2016,29,66,7.6919622,1.3443363,0.1933333333333333,0.264,0.76919622,0.9474750457335096,47.34675864800353,Moderate Risk,30.6681785,51.581916
Israel,Gvar'am,2015,29,69,7.815259,1.2694155,0.1933333333333333,0.276,0.7815259,0.9504082973359116,47.89201728005156,Moderate Risk,31.5909454,34.6115031
Italy,Casirate d'Adda,2013,29,37,6.0912943,16.959805,0.1933333333333333,0.148,0.6091294300000001,0.3361081277810737,29.59808448895481,Moderate Risk,45.4941243,9.5678078
Italy,Monza,2016,29,35,5.9216995,16.411886,0.1933333333333333,0.14,0.59216995,0.3575599046539369,29.527930426412077,Moderate Risk,45.6395418,9.2788304
Morocco,Meknes,2008,29,47,1.6253583,1.7804509,0.1933333333333333,0.188,0.16253583,0.9304005637567976,33.35206120846929,Moderate Risk,33.8984131,-5.5321582
Philippines,Manila,2016,29,118,1.1262923,13.798237,0.1933333333333333,0.472,0.11262923,0.4598878311758905,28.623674556851142,Moderate Risk,14.5904492,120.9803621
Poland,Bochnia,2016,29,35,8.449371,5.877876,0.1933333333333333,0.14,0.8449370999999999,0.7699807772583014,42.83169087849936,Moderate Risk,49.9693563,20.430541
Poland,Piotrków Trybunalski,2016,29,38,8.449371,5.877876,0.1933333333333333,0.152,0.8449370999999999,0.7699807772583014,43.07169087849936,Moderate Risk,51.4082625,19.696167
Poland,Żory,2016,29,42,8.449371,5.877876,0.1933333333333333,0.168,0.8449370999999999,0.7699807772583014,43.39169087849936,Moderate Risk,50.0388902,18.6806124
Chile,Curico,2016,28,47,4.6121125,19.341196,0.1866666666666666,0.188,0.46121125,0.2428734190393712,25.30836004745409,Moderate Risk,-34.985368,-71.2393705
Chile,Rancagua,2016,28,68,4.6121125,19.341196,0.1866666666666666,0.272,0.46121125,0.2428734190393712,26.988360047454098,Moderate Risk,-34.1702433,-70.740718
China,Eerduosi,2014,28,42,7.187588,9.689675,0.1866666666666666,0.168,0.7187588,0.6207436425135608,37.61671551693789,Moderate Risk,39.0831752,107.9761662
China,Guangyuan,2016,28,70,6.9428844,11.113145,0.1866666666666666,0.28,0.69428844,0.565012848682329,38.25269244031325,Moderate Risk,32.2685578,105.8395358
China,Huangshan,2016,28,45,6.9428844,11.113145,0.1866666666666666,0.18,0.69428844,0.565012848682329,36.25269244031325,Moderate Risk,29.7172627,118.3324811
China,Jixi,2016,28,53,6.9428844,11.113145,0.1866666666666666,0.212,0.69428844,0.565012848682329,36.892692440313255,Moderate Risk,45.2928513,130.9619259
China,Kunming,2016,28,55,6.9428844,11.113145,0.1866666666666666,0.22,0.69428844,0.565012848682329,37.05269244031325,Moderate Risk,25.0399353,102.7169061
China,Lincang,2016,28,44,6.9428844,11.113145,0.1866666666666666,0.176,0.69428844,0.565012848682329,36.17269244031325,Moderate Risk,23.88848,100.0879344
China,Meizhou,2016,28,46,6.9428844,11.113145,0.1866666666666666,0.184,0.69428844,0.565012848682329,36.33269244031325,Moderate Risk,24.2918414,116.1171428
China,Qiandongnan,2016,28,45,6.9428844,11.113145,0.1866666666666666,0.18,0.69428844,0.565012848682329,36.25269244031325,Moderate Risk,26.5870883,107.978748
China,Quanzhou,2016,28,48,6.9428844,11.113145,0.1866666666666666,0.192,0.69428844,0.565012848682329,36.49269244031325,Moderate Risk,25.1901863,118.338717
China,Xiamen,2016,28,47,6.9428844,11.113145,0.1866666666666666,0.188,0.69428844,0.565012848682329,36.41269244031326,Moderate Risk,24.4801069,118.0853479
Iran,Bojnord,2016,28,64,7.6919622,1.3443363,0.1866666666666666,0.256,0.76919622,0.9474750457335096,46.92009198133687,Moderate Risk,37.4759752,57.3319881
Iran,Khomeyni Shahr,2016,28,64,7.6919622,1.3443363,0.1866666666666666,0.256,0.76919622,0.9474750457335096,46.92009198133687,Moderate Risk,32.6938201,51.5254892
Iran,Mobarakeh,2016,28,65,7.6919622,1.3443363,0.1866666666666666,0.26,0.76919622,0.9474750457335096,47.00009198133687,Moderate Risk,32.3424135,51.5046633
Iran,Robatkarim,2016,28,63,7.6919622,1.3443363,0.1866666666666666,0.252,0.76919622,0.9474750457335096,46.84009198133686,Moderate Risk,35.6603901,51.3855929
Iran,Sanandaj,2016,28,64,7.6919622,1.3443363,0.1866666666666666,0.256,0.76919622,0.9474750457335096,46.92009198133687,Moderate Risk,35.3126047,46.9978639
Iran,Tehran,2016,28,72,7.6919622,1.3443363,0.1866666666666666,0.288,0.76919622,0.9474750457335096,47.56009198133686,Moderate Risk,35.6892523,51.3896004
Israel,Jerusalem,2015,28,66,7.815259,1.2694155,0.1866666666666666,0.264,0.7815259,0.9504082973359116,47.385350613384894,Moderate Risk,31.7788472,35.2257856
Italy,Soresina,2016,28,39,5.9216995,16.411886,0.1866666666666666,0.156,0.59216995,0.3575599046539369,29.5812637597454,Moderate Risk,45.2871222,9.8570508
Poland,Bielsko-Biała,2016,28,36,8.449371,5.877876,0.1866666666666666,0.144,0.8449370999999999,0.7699807772583014,42.6450242118327,Moderate Risk,49.8120785,19.0291988
Poland,Tarnowskie Góry,2016,28,38,8.449371,5.877876,0.1866666666666666,0.152,0.8449370999999999,0.7699807772583014,42.805024211832695,Moderate Risk,50.4445194,18.8554757
Thailand,Bangkok,2015,28,41,3.9282057,4.201601,0.1866666666666666,0.164,0.39282057,0.835609231970693,35.31526270608053,Moderate Risk,13.7524938,100.4935089
Bulgaria,Ruse,2015,27,41,6.7052627,10.786984,0.18,0.164,0.67052627,0.5777824971096147,35.4461753421923,Moderate Risk,43.8480413,25.9542057
Chile,Puerto Montt,2016,27,55,4.6121125,19.341196,0.18,0.22,0.46121125,0.2428734190393712,25.68169338078743,Moderate Risk,-41.471798,-72.9395915
China,Anshun,2016,27,38,6.9428844,11.113145,0.18,0.152,0.69428844,0.565012848682329,35.42602577364658,Moderate Risk,26.254911,105.9437773
China,Fuzhou,2016,27,50,6.9428844,11.113145,0.18,0.2,0.69428844,0.565012848682329,36.38602577364659,Moderate Risk,26.0774954,119.2918215
China,Haixi,2016,27,65,6.9428844,11.113145,0.18,0.26,0.69428844,0.565012848682329,37.58602577364658,Moderate Risk,37.0824853,95.4597216
China,Huizhou,2016,27,45,6.9428844,11.113145,0.18,0.18,0.69428844,0.565012848682329,35.98602577364658,Moderate Risk,23.1125153,114.4127007
China,Ningde,2016,27,46,6.9428844,11.113145,0.18,0.184,0.69428844,0.565012848682329,36.06602577364658,Moderate Risk,27.0143281,119.4385501
China,Shenzhen,2016,27,42,6.9428844,11.113145,0.18,0.168,0.69428844,0.565012848682329,35.746025773646586,Moderate Risk,22.5445741,114.0545429
India,Aizawl,2016,27,44,1.7504745,6.369765,0.18,0.176,0.17504745,0.7507226513779872,29.235402027559743,Moderate Risk,23.7277631,92.7179947
Iran,Hamadan,2016,27,61,7.6919622,1.3443363,0.18,0.244,0.76919622,0.9474750457335096,46.4134253146702,Moderate Risk,34.9726302,48.6563818
Iran,Pol-e Dokhtar,2016,27,62,7.6919622,1.3443363,0.18,0.248,0.76919622,0.9474750457335096,46.4934253146702,Moderate Risk,33.1524187,47.7117493
Israel,Bnei Brak,2015,27,65,7.815259,1.2694155,0.18,0.26,0.7815259,0.9504082973359116,47.03868394671824,Moderate Risk,32.0873899,34.8324376
Italy,Cassino,2016,27,35,5.9216995,16.411886,0.18,0.14,0.59216995,0.3575599046539369,28.99459709307874,Moderate Risk,41.4925576,13.8305297
Italy,Dalmine,2016,27,31,5.9216995,16.411886,0.18,0.124,0.59216995,0.3575599046539369,28.67459709307873,Moderate Risk,45.6472193,9.6019202
Italy,Milan,2016,27,36,5.9216995,16.411886,0.18,0.144,0.59216995,0.3575599046539369,29.074597093078737,Moderate Risk,45.4641943,9.1896346
Poland,Chełm,2015,27,35,8.167728,6.386764,0.18,0.14,0.8167728000000001,0.7500571173208331,41.336598346416665,Moderate Risk,51.1355882,23.4939364
Poland,Kalisz,2016,27,33,8.449371,5.877876,0.18,0.132,0.8449370999999999,0.7699807772583014,42.13835754516603,Moderate Risk,51.7624752,18.0895358
Poland,Kędzierzyn-Koźle,2016,27,32,8.449371,5.877876,0.18,0.128,0.8449370999999999,0.7699807772583014,42.05835754516603,Moderate Risk,50.345463,18.2447945
Poland,Lublin,2016,27,31,8.449371,5.877876,0.18,0.124,0.8449370999999999,0.7699807772583014,41.97835754516603,Moderate Risk,51.250559,22.5701022
Poland,Siedlce,2016,27,29,8.449371,5.877876,0.18,0.116,0.8449370999999999,0.7699807772583014,41.81835754516603,Moderate Risk,52.1663751,22.2765138
Poland,Trzebinia,2016,27,35,8.449371,5.877876,0.18,0.14,0.8449370999999999,0.7699807772583014,42.29835754516603,Moderate Risk,50.1597686,19.4709097
Turkey,Sivas,2016,27,56,4.9668326,13.98593,0.18,0.224,0.49668326,0.45253939398609,30.6644530797218,Moderate Risk,39.4191717,37.1012388
